cluster_id,cluster_total_pagerank,total_road_travel_time,total_road_number,cluster_attractiveness,Normalized_attractiveness,variance
5420,1.078800012,27,1,0.039955556,0.178048262,0
5421,0.152019964,82,1,0.001853902,0.00826128,0
5422,1.94594004,90,1,0.021621556,0.096349065,0
5423,0.586329993,113,1,0.005188761,0.023121938,0
5424,0.03499,80,1,0.000437375,0.001949012,0
5425,0.261969992,29,1,0.009033448,0.04025447,0
5426,0.01865,80,1,0.000233125,0.001038842,0
5427,0.161510002,23,1,0.007022174,0.031291915,0
5428,0.019670059,157,1,0.000125287,0.000558299,0
5429,0,88,1,0,0,0
5430,0,45,1,0,0,0
5431,0,44,1,0,0,0
5432,0.0002,45,1,4.44E-06,1.98051E-05,0
5433,0.0002,52,1,3.85E-06,1.71391E-05,0
5434,0,58,1,0,0,0
5435,0.0002,143,1,1.40E-06,6.23238E-06,0
5436,0.5565,32,1,0.017390625,0.077495369,0
5437,0.024600042,86,1,0.000286047,0.001274671,0
5438,0.000200001,118,1,1.69E-06,7.55283E-06,0
5439,0.0002,39,1,5.13E-06,2.28521E-05,0
5440,0.0002,50,1,0.000004,1.78246E-05,0
5441,0.0002,45,1,4.44E-06,1.98051E-05,0
5442,0.0002,24,1,8.33E-06,3.71346E-05,0
5443,0,50,1,0,0,0
5444,0.0002,105,1,1.90E-06,8.48791E-06,0
5445,0.0002,98,1,2.04E-06,9.09422E-06,0
5446,0.10055001,22,1,0.004570455,0.020366669,0
5447,0.16648996,91,1,0.00182956,0.008152808,0
5448,0.192049992,18,1,0.010669444,0.047544726,0
5449,0.27677008,160,1,0.001729813,0.00770832,0
5450,0.146570002,29,1,0.005054138,0.022522036,0
5451,0.113039994,158,1,0.000715443,0.003188127,0
5452,0,13,1,0,0,0
5453,0.0002,4,1,5.00E-05,0.000222808,0
5454,0.301339997,23,1,0.013101739,0.058383416,0
5455,0.28486998,90,1,0.003165222,0.014104729,0
5456,0.289580004,18,1,0.016087778,0.071689677,0
5457,0.32142,160,1,0.002008875,0.008951864,0
5458,0.34773001,29,1,0.01199069,0.053432407,0
5459,0.173699986,158,1,0.001099367,0.004898953,0
5460,0.0002,12,1,1.67E-05,7.42694E-05,0
5461,0.0002,16,1,1.25E-05,5.5702E-05,0
5462,0,139,1,0,0,0
5463,0.0002,24,1,8.33E-06,3.71346E-05,0
5464,0,63,1,0,0,0
5465,0.0002,29,1,6.90E-06,3.07321E-05,0
5466,0.0002,31,1,6.45E-06,2.87494E-05,0
5467,0.022439988,53,1,0.000423396,0.001886719,0
5468,0.162269991,23,1,0.007055217,0.03143916,0
5469,0.182429994,86,1,0.002121279,0.009452754,0
5470,0.107959999,23,1,0.004693913,0.020916817,0
5471,0.35202002,85,1,0.004141412,0.018454785,0
5472,0.49219002,90,1,0.005468778,0.024369738,0
5473,0.224599998,21,1,0.010695238,0.047659668,0
5474,0.45224,20,1,0.022612,0.10076264,0
5475,0.5717,125,1,0.0045736,0.020380683,0
5476,0.355819968,126,1,0.002823968,0.012584047,0
5477,0.712259999,31,1,0.022976129,0.102385256,0
5478,0,25,1,0,0,0
5479,0.006460011,29,1,0.000222759,0.000992649,0
5480,0.00024,77,1,3.12E-06,1.38893E-05,0
5481,0.0002,28,1,7.14E-06,3.18297E-05,0
5482,0,50,1,0,0,0
5483,0.00031,138,1,2.25E-06,1.00102E-05,0
5484,0.042619995,33,1,0.001291515,0.005755195,0
5485,0.29283999,30,1,0.009761333,0.04349804,0
5486,0.355889997,27,1,0.013181111,0.05873711,0
5487,0.371109984,112,1,0.003313482,0.014765399,0
5488,0.259799994,27,1,0.009622222,0.042878139,0
5489,0.054520014,97,1,0.000562062,0.002504637,0
5490,0.307640004,29,1,0.010608276,0.047272152,0
5491,0.00031,8,1,0.00003875,0.000172676,0
5492,0.02458001,91,1,0.00027011,0.001203653,0
5493,0.293939998,29,1,0.010135862,0.045167,0
5494,0.231350004,57,1,0.004058772,0.018086528,0
5495,0.03901002,60,1,0.000650167,0.002897247,0
5496,0.962809977,51,1,0.018878627,0.084126141,0
5497,3.095589995,83,1,0.037296265,0.166198042,0
5498,0.273729988,34,1,0.008050882,0.035876,0
5499,0.230469999,47,1,0.004903617,0.021851291,0
5500,0.0002,46,1,4.35E-06,1.93746E-05,0
5501,0.054059982,46,1,0.001175217,0.005236952,0
5502,0.0002,47,1,4.26E-06,1.89624E-05,0
5503,0.396790008,24,1,0.016532917,0.073673287,0
5504,0.092139978,46,1,0.002003043,0.008925876,0
5505,0.377220021,51,1,0.007396471,0.032959842,0
5506,0.0002,21,1,9.52E-06,4.24396E-05,0
5507,0.00094,83,1,1.13E-05,5.04673E-05,0
5508,0.0002,21,1,9.52E-06,4.24396E-05,0
5509,0.003440002,84,1,4.10E-05,0.00018249,0
5510,0.04486999,22,1,0.002039545,0.009088534,0
5511,0.005769999,90,1,6.41E-05,0.000285689,0
5512,0.031089996,126,1,0.000246746,0.001099539,0
5513,0.002419992,18,1,0.000134444,0.000599104,0
5514,0.00031,5,1,0.000062,0.000276282,0
5515,0.00059,126,1,4.68E-06,2.08661E-05,0
5516,0.007139992,363,1,1.97E-05,8.76499E-05,0
5517,0.005420016,48,1,0.000112917,0.000503176,0
5518,0,3,1,0,0,0
5519,0.00076,81,1,9.38E-06,4.18109E-05,0
5520,0.02938,32,1,0.000918125,0.00409131,0
5521,0.00262,5,1,0.000524,0.002335027,0
5522,0.000660002,45,1,1.47E-05,6.53571E-05,0
5523,0.00455,100,1,4.55E-05,0.000202755,0
5524,0.002400001,62,1,3.87E-05,0.000172497,0
5525,0.352730007,21,1,0.016796667,0.074848598,0
5526,0.393179964,83,1,0.004737108,0.021109301,0
5527,0.774720007,29,1,0.026714483,0.119043951,0
5528,0.383330008,73,1,0.005251096,0.023399712,0
5529,0.006319992,24,1,0.000263333,0.001173453,0
5530,0.0038,25,1,0.000152,0.000677336,0
5531,0.20874,42,1,0.00497,0.022147104,0
5532,0.347580002,23,1,0.015112174,0.067342232,0
5533,0.408049984,61,1,0.006689344,0.029808772,0
5534,0.8799,21,1,0.0419,0.186713011,0
5535,0.243399996,18,1,0.013522222,0.060257155,0
5536,0.342749988,42,1,0.008160714,0.036365429,0
5537,0.076440006,18,1,0.004246667,0.018923818,0
5538,0.111630008,62,1,0.001800484,0.008023241,0
5539,0.041110016,32,1,0.001284688,0.005724772,0
5540,0,27,1,0,0,0
5541,0.00031,33,1,9.39E-06,4.18609E-05,0
5542,0.00026,31,1,8.39E-06,3.73742E-05,0
5543,0.0002,32,1,6.25E-06,2.7851E-05,0
5544,0.0002,27,1,7.41E-06,3.30086E-05,0
5545,0.00468,18,1,0.00026,0.001158601,0
5546,0,28,1,0,0,0
5547,0,15,1,0,0,0
5548,0.0021,20,1,0.000105,0.000467897,0
5549,0,19,1,0,0,0
5550,0.00062,22,1,2.82E-05,0.000125583,0
5551,0,17,1,0,0,0
5552,0.0002,42,1,4.76E-06,2.12198E-05,0
5553,0.004349995,13,1,0.000334615,0.001491097,0
5554,0,63,1,0,0,0
5555,0.0002,59,1,3.39E-06,1.51056E-05,0
5556,0.009469992,24,1,0.000394583,0.001758324,0
5557,0.009280026,63,1,0.000147302,0.000656401,0
5558,0.0002,7,1,2.86E-05,0.000127319,0
5559,0.0002,62,1,3.23E-06,1.43747E-05,0
5560,0.00417,47,1,8.87E-05,0.000395365,0
5561,0.003679998,7,1,0.000525714,0.002342665,0
5562,0.02256,32,1,0.000705,0.003141591,0
5563,0.00138,29,1,4.76E-05,0.000212052,0
5564,0.00693,63,1,0.00011,0.000490177,0
5565,0.21794,32,1,0.006810625,0.03034922,0
5566,0.00069,11,1,6.27E-05,0.000279523,0
5567,0.00709002,63,1,0.00011254,0.000501496,0
5568,0.000869999,33,1,2.64E-05,0.00011748,0
5569,0.029610009,39,1,0.000759231,0.003383253,0
5570,0.297840004,22,1,0.013538182,0.060328275,0
5571,0.32102001,30,1,0.010700667,0.047683861,0
5572,0,22,1,0,0,0
5573,0.002530003,54,1,4.69E-05,0.000208779,0
5574,0.017579982,42,1,0.000418571,0.001865218,0
5575,0.018649995,21,1,0.000888095,0.003957491,0
5576,0.02255,44,1,0.0005125,0.002283781,0
5577,0.00074,15,1,4.93E-05,0.000219837,0
5578,0.00936,5,1,0.001872,0.008341927,0
5579,0.451640006,23,1,0.019636522,0.08750344,0
5580,0.017440002,18,1,0.000968889,0.004317522,0
5581,0.034379984,34,1,0.001011176,0.00450596,0
5582,0.05475,30,1,0.001825,0.008132488,0
5583,0.164260008,24,1,0.006844167,0.030498688,0
5584,0.00423,36,1,0.0001175,0.000523599,0
5585,0.011130031,71,1,0.000156761,0.000698552,0
5586,0.060830009,23,1,0.002644783,0.01178557,0
5587,0.135370008,36,1,0.003760278,0.016756392,0
5588,0.257859987,33,1,0.007813939,0.034820145,0
5589,0.083209998,23,1,0.003617826,0.016121603,0
5590,0.0005,7,1,7.14E-05,0.000318297,0
5591,0.154660023,49,1,0.003156327,0.014065091,0
5592,0.16912,32,1,0.005285,0.023550794,0
5593,0.016200004,46,1,0.000352174,0.001569343,0
5594,0.112849989,49,1,0.002303061,0.010262803,0
5595,0.000420001,23,1,1.83E-05,8.13735E-05,0
5596,0.025580002,46,1,0.000556087,0.002478011,0
5597,0.009170004,51,1,0.000179804,0.000801235,0
5598,0,92,1,0,0,0
5599,0,84,1,0,0,0
5600,0,5,1,0,0,0
5601,0.0002,37,1,5.41E-06,2.40874E-05,0
5602,0.01338,40,1,0.0003345,0.001490585,0
5603,0.006550005,21,1,0.000311905,0.001389898,0
5604,0.00393,20,1,0.0001965,0.000875635,0
5605,0.034589979,47,1,0.000735957,0.003279541,0
5606,0.23255001,21,1,0.01107381,0.049346645,0
5607,0.043749979,91,1,0.000480769,0.002142383,0
5608,0.36687,84,1,0.0043675,0.019462269,0
5609,0.10382999,22,1,0.004719545,0.021031037,0
5610,0.108209997,21,1,0.005152857,0.022961944,0
5611,0.289759972,83,1,0.003491084,0.015556821,0
5612,0.57078,21,1,0.02718,0.121118369,0
5613,0.069860016,89,1,0.000784944,0.003497834,0
5614,0.57427994,130,1,0.004417538,0.019685246,0
5615,0.230140008,19,1,0.012112632,0.053975799,0
5616,0.08442,32,1,0.002638125,0.011755901,0
5617,0,51,1,0,0,0
5618,0,176,1,0,0,0
5619,0,183,1,0,0,0
5620,0.124060027,91,1,0.001363297,0.006075067,0
5621,0.195179996,22,1,0.008871818,0.039534221,0
5622,0.380500008,84,1,0.004529762,0.020185334,0
5623,0.405770002,22,1,0.018444091,0.08218978,0
5624,0.214169963,83,1,0.002580361,0.011498496,0
5625,0.152340006,21,1,0.007254286,0.032326243,0
5626,0.56666001,21,1,0.02698381,0.120244115,0
5627,0.14499,90,1,0.001611,0.00717887,0
5628,0.45818,125,1,0.00366544,0.016333779,0
5629,0.432020005,19,1,0.022737895,0.101323648,0
5630,0.35924994,126,1,0.00285119,0.012705353,0
5631,0.42018,30,1,0.014006,0.062412946,0
5632,0.445030011,27,1,0.016482593,0.073449035,0
5633,0.072599968,98,1,0.000740816,0.003301193,0
5634,0.049969952,101,1,0.000494752,0.002204693,0
5635,0.013799988,36,1,0.000383333,0.001708192,0
5636,0.024919994,34,1,0.000732941,0.003266101,0
5637,0.071660015,35,1,0.002047429,0.009123667,0
5638,0.009770002,34,1,0.000287353,0.00128049,0
5639,0.02289999,103,1,0.00022233,0.000990738,0
5640,0.058879986,33,1,0.001784242,0.007950864,0
5641,0.006910002,103,1,6.71E-05,0.000298952,0
5642,0,35,1,0,0,0
5643,0.00945,36,1,0.0002625,0.001169741,0
5644,0.012249965,95,1,0.000128947,0.000574608,0
5645,0.016469985,35,1,0.000470571,0.002096939,0
5646,0.001940005,95,1,2.04E-05,9.09996E-05,0
5647,0.00034,55,1,6.18E-06,2.75472E-05,0
5648,0.0002,31,1,6.45E-06,2.87494E-05,0
5649,0.0002,77,1,2.60E-06,1.15744E-05,0
5650,0,28,1,0,0,0
5651,0,51,1,0,0,0
5652,0.0002,64,1,3.13E-06,1.39255E-05,0
5653,0,32,1,0,0,0
5654,0,44,1,0,0,0
5655,0,79,1,0,0,0
5656,0,32,1,0,0,0
5657,0,104,1,0,0,0
5658,0.0002,30,1,6.67E-06,2.97077E-05,0
5659,0,89,1,0,0,0
5660,0,29,1,0,0,0
5661,0,4,1,0,0,0
5662,0.00711,6,1,0.001185,0.005280547,0
5663,0.01232,8,1,0.00154,0.006862483,0
5664,0.3117,100,1,0.003117,0.013889844,0
5665,0.140480001,27,1,0.005202963,0.023185224,0
5666,0.14845,100,1,0.0014845,0.006615166,0
5667,0.295629992,28,1,0.010558214,0.047049067,0
5668,0.102549952,97,1,0.001057216,0.004711121,0
5669,0.305759992,29,1,0.010543448,0.046983268,0
5670,0.147679986,102,1,0.001447843,0.006451817,0
5671,0.01161002,59,1,0.00019678,0.000876883,0
5672,0.084999996,57,1,0.001491228,0.006645147,0
5673,0.128019987,31,1,0.004129677,0.018402492,0
5674,0.018930024,54,1,0.000350556,0.001562133,0
5675,0.177089992,74,1,0.002393108,0.010664067,0
5676,0.14894,20,1,0.007447,0.033185007,0
5677,0.307369998,18,1,0.017076111,0.076093845,0
5678,0.06163008,160,1,0.000385188,0.001716459,0
5679,0.29313,18,1,0.016285,0.072568529,0
5680,1.334430078,159,1,0.008392642,0.037398937,0
5681,0.7677,20,1,0.038385,0.171049616,0
5682,0.056279988,36,1,0.001563333,0.006966459,0
5683,0.250559992,19,1,0.013187368,0.058764993,0
5684,0.535459946,158,1,0.003388987,0.015101861,0
5685,0.209080008,18,1,0.011615556,0.05176075,0
5686,0.178380034,74,1,0.002410541,0.010741751,0
5687,0.182920023,99,1,0.001847677,0.00823354,0
5688,0.287330004,18,1,0.015962778,0.071132657,0
5689,0.263050003,19,1,0.013844737,0.061694333,0
5690,0.137150061,159,1,0.000862579,0.003843788,0
5691,0.25672,100,1,0.0025672,0.011439848,0
5692,0.257139996,19,1,0.013533684,0.060308231,0
5693,0.144710025,75,1,0.001929467,0.008598009,0
5694,0.155019993,19,1,0.008158947,0.036357555,0
5695,0.504189978,102,1,0.004943039,0.022026962,0
5696,0.074319993,99,1,0.000750707,0.003345269,0
5697,0.43388,20,1,0.021694,0.096671887,0
5698,0.836679994,158,1,0.005295443,0.02359733,0
5699,0.390359997,19,1,0.020545263,0.091552934,0
5700,0,29,1,0,0,0
5701,0.0002,104,1,1.92E-06,8.56955E-06,0
5702,0,38,1,0,0,0
5703,0,29,1,0,0,0
5704,0,29,1,0,0,0
5705,0,42,1,0,0,0
5706,0,67,1,0,0,0
5707,0,29,1,0,0,0
5708,0,29,1,0,0,0
5709,0,24,1,0,0,0
5710,0,103,1,0,0,0
5711,0.00138,25,1,0.0000552,0.00024598,0
5712,0.006100005,37,1,0.000164865,0.000734664,0
5713,0.013990004,28,1,0.000499643,0.002226488,0
5714,0.00186,31,1,6.00E-05,0.000267369,0
5715,0.00112,22,1,5.09E-05,0.000226859,0
5716,0.003359999,85,1,3.95E-05,0.000176149,0
5717,0.0002,21,1,9.52E-06,4.24396E-05,0
5718,0.020450038,83,1,0.000246386,0.001097935,0
5719,0.002080001,89,1,2.34E-05,0.000104144,0
5720,0.192759996,22,1,0.008761818,0.039044043,0
5721,0.003070008,18,1,0.000170556,0.000760024,0
5722,0.078759954,126,1,0.000625079,0.002785451,0
5723,0.0002,21,1,9.52E-06,4.24396E-05,0
5724,0,9,1,0,0,0
5725,0.001459999,47,1,3.11E-05,0.000138425,0
5726,0.001520003,77,1,1.97E-05,8.79659E-05,0
5727,0.00045,47,1,9.57E-06,4.26653E-05,0
5728,0.057430005,29,1,0.001980345,0.00882473,0
5729,0.07675004,89,1,0.00086236,0.003842812,0
5730,0.299819996,23,1,0.013035652,0.058088922,0
5731,0.057809999,13,1,0.004446923,0.019816191,0
5732,0.17157,24,1,0.00714875,0.031855958,0
5733,0.134249997,21,1,0.006392857,0.028487579,0
5734,0.043959972,84,1,0.000523333,0.002332054,0
5735,0.51547999,89,1,0.00579191,0.025809665,0
5736,1.14524,20,1,0.057262,0.255168507,0
5737,0.858009999,33,1,0.026000303,0.115861453,0
5738,0.324759996,132,1,0.002460303,0.010963498,0
5739,0.490219995,43,1,0.011400465,0.050802271,0
5740,0.02256002,85,1,0.000265412,0.001182718,0
5741,0.000560001,21,1,2.67E-05,0.000118831,0
5742,0.010620036,84,1,0.000126429,0.000563388,0
5743,0.16042,32,1,0.005013125,0.022339276,0
5744,0.010470016,32,1,0.000327188,0.001458001,0
5745,0.008200038,77,1,0.000106494,0.000474554,0
5746,0.030560042,137,1,0.000223066,0.000994017,0
5747,0.060890017,61,1,0.000998197,0.004448123,0
5748,0.692039985,67,1,0.010328955,0.046027453,0
5749,0.013979988,43,1,0.000325116,0.001448768,0
5750,0.355709998,29,1,0.012265862,0.054658616,0
5751,0.127389969,63,1,0.002022063,0.009010632,0
5752,0.0002,21,1,9.52E-06,4.24396E-05,0
5753,0.199220021,77,1,0.002587273,0.011529297,0
5754,0.47223,27,1,0.01749,0.0779382,0
5755,0.129320004,33,1,0.003918788,0.017462738,0
5756,0.072010008,24,1,0.003000417,0.013370332,0
5757,0.10106,10,1,0.010106,0.045033931,0
5758,0.003530001,53,1,6.66E-05,0.000296797,0
5759,0.03486,56,1,0.0006225,0.002773958,0
5760,0.108369986,31,1,0.003495806,0.015577863,0
5761,0.579379987,31,1,0.018689677,0.08328415,0
5762,0.001869998,54,1,3.46E-05,0.000154315,0
5763,0.037700028,57,1,0.000661404,0.002947321,0
5764,0.396649991,31,1,0.012795161,0.057017256,0
5765,0.087519992,28,1,0.003125714,0.013928675,0
5766,0.311400006,57,1,0.005463158,0.024344694,0
5767,0.00129,52,1,2.48E-05,0.000110547,0
5768,0.01442,28,1,0.000515,0.002294921,0
5769,0.051770029,61,1,0.000848689,0.003781892,0
5770,0.022270014,38,1,0.000586053,0.002611545,0
5771,0.02409,25,1,0.0009636,0.004293954,0
5772,0.15793998,61,1,0.00258918,0.011537795,0
5773,1.2294,32,1,0.03841875,0.171200012,0
5774,0.323389994,53,1,0.006101698,0.027190129,0
5775,0.282590011,53,1,0.005331887,0.02375973,0
5776,0.0037,32,1,0.000115625,0.000515243,0
5777,0.024059994,14,1,0.001718571,0.007658224,0
5778,0.161409985,55,1,0.002934727,0.013077607,0
5779,0.229760011,29,1,0.007922759,0.035305064,0
5780,0.109000026,54,1,0.002018519,0.008994839,0
5781,0.116229999,29,1,0.004007931,0.017859973,0
5782,0.227020004,29,1,0.007828276,0.034884033,0
5783,0.201369999,57,1,0.003532807,0.015742745,0
5784,0.19450002,78,1,0.00249359,0.01111183,0
5785,0.308589986,29,1,0.010641034,0.047418126,0
5786,2.060129988,84,1,0.024525357,0.10928886,0
5787,0.042719985,77,1,0.000554805,0.002472299,0
5788,0.028229995,31,1,0.000910645,0.004057978,0
5789,0.00892,125,1,0.00007136,0.000317991,0
5790,0,45,1,0,0,0
5791,0.034479998,62,1,0.000556129,0.002478199,0
5792,0.041450012,34,1,0.001219118,0.005432582,0
5793,0.026859976,53,1,0.000506792,0.002258345,0
5794,0.005139988,28,1,0.000183571,0.000818021,0
5795,0.008710011,27,1,0.000322593,0.001437525,0
5796,0.019949985,55,1,0.000362727,0.001616369,0
5797,0.004610014,29,1,0.000158966,0.000708378,0
5798,0.03077,25,1,0.0012308,0.005484639,0
5799,0.004870007,31,1,0.000157097,0.000700049,0
5800,0.11442,20,1,0.005721,0.025493679,0
5801,0.08807001,42,1,0.002096905,0.00934414,0
5802,0.108020006,17,1,0.006354118,0.028314952,0
5803,0.284240005,35,1,0.008121143,0.036189095,0
5804,0.008230006,17,1,0.000484118,0.002157306,0
5805,0.333509997,31,1,0.010758387,0.04794107,0
5806,0.414510004,38,1,0.010908158,0.048608473,0
5807,0.115410006,18,1,0.006411667,0.0285714,0
5808,0.044130024,72,1,0.000612917,0.002731255,0
5809,0.246199985,31,1,0.007941935,0.035390515,0
5810,0.732499968,96,1,0.007630208,0.034001411,0
5811,0.148359984,59,1,0.002514576,0.011205347,0
5812,0.014909999,13,1,0.001146923,0.00511087,0
5813,0.251220004,28,1,0.008972143,0.039981285,0
5814,0.09855,18,1,0.005475,0.024397464,0
5815,0.13842999,45,1,0.003076222,0.013708131,0
5816,0.00529,5,1,0.001058,0.004714615,0
5817,0.039990003,19,1,0.002104737,0.00937904,0
5818,0,38,1,0,0,0
5819,0,42,1,0,0,0
5820,0,24,1,0,0,0
5821,0.047070016,32,1,0.001470938,0.006554732,0
5822,0.019729985,55,1,0.000358727,0.001598544,0
5823,0.01544,20,1,0.000772,0.003440154,0
5824,0.07929999,21,1,0.00377619,0.016827298,0
5825,0.01112001,22,1,0.000505455,0.002252387,0
5826,0.0002,21,1,9.52E-06,4.24396E-05,0
5827,0.04587,176,1,0.000260625,0.001161386,0
5828,0,9,1,0,0,0
5829,0.013949979,51,1,0.000273529,0.001218888,0
5830,0,21,1,0,0,0
5831,0.013060014,33,1,0.000395758,0.00176356,0
5832,0.0002,26,1,7.69E-06,3.42781E-05,0
5833,0.002669998,51,1,5.24E-05,0.000233293,0
5834,0.023319999,23,1,0.001013913,0.004518156,0
5835,0.00076,40,1,0.000019,8.4667E-05,0
5836,0.01062,50,1,0.0002124,0.000946488,0
5837,0.014890011,51,1,0.000291961,0.001301024,0
5838,0.00027,25,1,0.0000108,4.81265E-05,0
5839,0.001209998,52,1,2.33E-05,0.000103691,0
5840,0.003539998,7,1,0.000505714,0.002253541,0
5841,0.02284,64,1,0.000356875,0.001590291,0
5842,0.066559995,27,1,0.002465185,0.010985253,0
5843,0,40,1,0,0,0
5844,0,34,1,0,0,0
5845,0,4,1,0,0,0
5846,0,3,1,0,0,0
5847,0,44,1,0,0,0
5848,0.00026,64,1,4.06E-06,1.81031E-05,0
5849,0,41,1,0,0,0
5850,0,77,1,0,0,0
5851,0,36,1,0,0,0
5852,0,29,1,0,0,0
5853,0.0002,103,1,1.94E-06,8.65274E-06,0
5854,0,29,1,0,0,0
5855,0,22,1,0,0,0
5856,0,65,1,0,0,0
5857,0,103,1,0,0,0
5858,0.00131,18,1,7.28E-05,0.000324309,0
5859,0.00212,49,1,4.33E-05,0.000192797,0
5860,0.223709997,21,1,0.010652857,0.047470812,0
5861,0.23011002,180,1,0.001278389,0.005696703,0
5862,0.15354999,90,1,0.001706111,0.0076027,0
5863,0.10638001,22,1,0.004835455,0.02154755,0
5864,0.01001,11,1,0.00091,0.004055104,0
5865,0.05477,10,1,0.005477,0.024406376,0
5866,0.369619992,21,1,0.017600952,0.078432619,0
5867,0.34427004,86,1,0.00400314,0.017838623,0
5868,0.232120008,18,1,0.012895556,0.057464632,0
5869,0.248329988,92,1,0.002699239,0.012028235,0
5870,0.045569978,47,1,0.000969574,0.004320575,0
5871,0.01207998,45,1,0.000268444,0.001196229,0
5872,0.112779984,48,1,0.002349583,0.010470113,0
5873,0.106039982,46,1,0.002305217,0.010272411,0
5874,0.136670004,18,1,0.007592778,0.033834617,0
5875,0.15479997,87,1,0.00177931,0.007928886,0
5876,0,52,1,0,0,0
5877,0.000450001,248,1,1.81E-06,8.08579E-06,0
5878,0,32,1,0,0,0
5879,0.0002,83,1,2.41E-06,1.07377E-05,0
5880,0.0002,32,1,6.25E-06,2.7851E-05,0
5881,0.0002,32,1,6.25E-06,2.7851E-05,0
5882,0,32,1,0,0,0
5883,0.0002,69,1,2.90E-06,1.29164E-05,0
5884,0,50,1,0,0,0
5885,0,79,1,0,0,0
5886,0,65,1,0,0,0
5887,0.002749994,26,1,0.000105769,0.000471323,0
5888,0.001899997,11,1,0.000172727,0.000769699,0
5889,0.071859975,55,1,0.001306545,0.005822171,0
5890,0.025310012,28,1,0.000903929,0.00402805,0
5891,0.210670005,21,1,0.010031905,0.044703752,0
5892,0.173009956,92,1,0.001880543,0.008379996,0
5893,0.33279999,85,1,0.003915294,0.017447168,0
5894,0.520359994,22,1,0.023652727,0.105400283,0
5895,0.17180999,22,1,0.007809545,0.034800565,0
5896,0.163230041,83,1,0.001966627,0.0087636,0
5897,0.149430021,89,1,0.001678989,0.00748184,0
5898,0.340259997,21,1,0.016202857,0.072202487,0
5899,0.370740006,18,1,0.020596667,0.091781998,0
5900,0.23503,125,1,0.00188024,0.008378646,0
5901,0.34540002,126,1,0.00274127,0.012215532,0
5902,0.29018001,30,1,0.009672667,0.04310293,0
5903,0.240669984,48,1,0.005013958,0.022342988,0
5904,0.00454,51,1,8.90E-05,0.000396685,0
5905,0.136450016,32,1,0.004264063,0.019001338,0
5906,0.007599991,31,1,0.000245161,0.001092476,0
5907,0.0002,11,1,1.82E-05,8.1021E-05,0
5908,0.0002,24,1,8.33E-06,3.71346E-05,0
5909,0,8,1,0,0,0
5910,0,48,1,0,0,0
5911,0.0002,21,1,9.52E-06,4.24396E-05,0
5912,0.008610009,53,1,0.000162453,0.000723916,0
5913,0.0016,8,1,0.0002,0.000891232,0
5914,0.15961,100,1,0.0015961,0.007112473,0
5915,0.0002,15,1,1.33E-05,5.94153E-05,0
5916,0.0002,24,1,8.33E-06,3.71346E-05,0
5917,0.083389992,24,1,0.003474583,0.01548329,0
5918,0.014839988,86,1,0.000172558,0.000768946,0
5919,0.010579998,19,1,0.000556842,0.002481376,0
5920,0.001230003,90,1,1.37E-05,6.0901E-05,0
5921,0.106080002,23,1,0.004612174,0.020552575,0
5922,0.00333,90,1,0.000037,0.000164878,0
5923,0.08116999,23,1,0.00352913,0.01572636,0
5924,0.201919988,31,1,0.006513548,0.029025398,0
5925,0.210239986,43,1,0.004889302,0.021787501,0
5926,0.001370001,56,1,2.45E-05,0.000109017,0
5927,0.14516001,30,1,0.004838667,0.021561864,0
5928,0.187820024,56,1,0.003353929,0.014945637,0
5929,0.247409988,28,1,0.008836071,0.039374927,0
5930,0.433879991,29,1,0.014961379,0.066670265,0
5931,0.33398002,55,1,0.006072364,0.027059412,0
5932,0.16857,30,1,0.005619,0.025039151,0
5933,0.270319992,57,1,0.004742456,0.021133132,0
5934,0.19495,56,1,0.00348125,0.015512999,0
5935,0.159330002,29,1,0.005494138,0.024482746,0
5936,0.095349986,31,1,0.003075806,0.013706277,0
5937,0.182519985,57,1,0.003202105,0.014269085,0
5938,0.145229994,39,1,0.003723846,0.016594045,0
5939,0.113910006,21,1,0.005424286,0.024171474,0
5940,0.107089991,41,1,0.002611951,0.011639266,0
5941,0.169459998,23,1,0.007367826,0.032832195,0
5942,0.189330032,86,1,0.002201512,0.009810285,0
5943,0.139880004,22,1,0.006358182,0.028333062,0
5944,0.27782998,85,1,0.003268588,0.014565344,0
5945,0.110640002,22,1,0.005029091,0.022410423,0
5946,0.15351,34,1,0.004515,0.020119552,0
5947,0.004760002,57,1,8.35E-05,0.000372128,0
5948,0.32766,25,1,0.0131064,0.058404186,0
5949,0.221860002,91,1,0.002438022,0.010864211,0
5950,0.18172,22,1,0.00826,0.036807863,0
5951,0.279420008,23,1,0.012148696,0.054136506,0
5952,0.264319995,51,1,0.005182745,0.023095129,0
5953,0.437109992,22,1,0.019868636,0.088537777,0
5954,0.42557004,90,1,0.004728556,0.021071192,0
5955,0.140000007,21,1,0.006666667,0.02970772,0
